"","wt00","wt02","wt05","wt10","wt15","wt20","wt30","wt45"
"YKL191W",-1.86047296410819,-1.51076111748874,-0.660937244101651,0.153568262437952,0.606936491716707,1.13222122475188,1.46449234611416,0.674953000677883
"YKL190W",-0.810582478892223,-0.450343338373292,-0.067096785314936,0.197202866799627,0.222660189446252,0.293248166575015,0.33797269296859,0.276938686790967
"YKL189W",1.07717793157132,0.68208648671422,-0.100158712729976,-0.262646875269913,-0.382910462930281,-0.442114381781228,-0.308061361730528,-0.263372623843613
"YKL188C",2.38622846961752,2.34246092973256,1.50709746048565,-0.269307389549178,-0.914749829672801,-1.67620509715069,-1.64264350613449,-1.73288103732858
"YKL187C",3.32480852369468,3.42024258740319,2.35094140749614,-1.28873081529303,-2.51929612567623,-2.31480339984613,-1.77019449476619,-1.20296768301243
"YKL186C",-0.158178621853532,-0.0718711333217641,0.114913010820457,-0.0849665996566493,-0.177887327622395,0.135039786607512,0.116844724332157,0.126106160694212
"YKL185W",-0.086884916658386,-0.204056443861141,0.408438030102921,-0.230138229363471,-0.290734932855134,0.123525667124122,0.084812028581279,0.195038796929815
"YKL184W",-0.54767730849637,-0.571725870214951,-0.174080077837296,0.126802484762324,0.107675952602504,0.329406462442689,0.484621422513833,0.244976934227264
"YKL183W",-0.621141216851874,-0.707680265453228,-0.244911323881754,0.282776972578569,0.38259948185814,0.394309122829958,0.474921023590483,0.039126205329703
"YKL182W",-1.72560078844779,-1.77093997627542,-1.99889878858025,0.658300570852324,1.2293740962031,1.14600436561033,1.06817473631808,1.39358578431962
"YKL181W",-2.02512138857271,-1.79859861412595,-0.43527461397021,0.323944107430471,0.624715413572654,0.966842802940468,1.25735177165055,1.08614052107473
"YKL180W",-2.73549084791529,-2.74318659919181,-1.57021728761258,-0.0251017129630338,0.770134336320401,1.49444676584485,2.26381361490669,2.54560173061078
"YKL179C",0.211499032584168,0.275073451953642,-0.16116894134295,-0.315671749360217,-0.0204761572922436,-0.0813319141535107,-0.0205389760242127,0.112615253635322
"YKL178C",-0.214658174312675,0.580589417789915,-0.0536255676769732,-0.139537959642327,0.0711477381580581,-0.574030404991817,0.191093420625139,0.139021530050679
"YKL177W",0.678413337222237,-0.0378638905067445,0.0834717356699115,-0.122118460744186,-0.706765893610109,0.0280877176424736,-0.367021760225358,0.443797214551776
