"","Query.Mass","Matched.Compound","Matched.Form","Cpd.mass","KeggID","BiocycID","chem.name","p.value","t.score","keggpath","biocycpath","wt_L1","wt_H1","wt_H2","wt_H3","wt_H4","wt_H5","wt_H6","wt_L2","wt_L3","wt_L4","wt_L5","wt_L6"
"189",509.156,"C00353","M+NaCl[1+]",451.656,"C00353","GERANYLGERANYL-PP","empty",9.84101652551014e-05,7.81610852776342,"map00130;map00403;map00900;map00904;map00906;map00999;map01060;map01062;map01066;map01070;map01100;map01110;map01130","PWY-5120 ; PWY-5910",3282.6024,72435.8946,146905.3477,260259.1813,22682.2629,123364.077,36650.3677,538.2149,5246.8925,4671.3349,3910.2966,474.4819
"190",147.0291,"2-KETOGLUTARATE","M+H[1+]",146.0291,"C00026","2-KETOGLUTARATE","empty",0.000110986961232895,-7.69300015242089,"map00020;map00040;map00053;map00220;map00250;map00300;map00310;map00340;map00365;map00430;map00471;map00630;map00650;map00660;map00720;map00997;map01060;map01061;map01062;map01063;map01064;map01065;map01066;map01070;map01100;map01110;map01120;map01130;map01200;map01210;map01230;map04066;map04727;map04922;map04964;map04976;map05230","PWY-7268 ; GLUTSYNIII-PWY ; GLUTAMATE-DEG1-PWY ; GLUGLNSYN-PWY ; PWY-6963 ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; LYSDEGII-PWY ; HISTSYN-PWY ; ARG-PRO-PWY ; PWY-5084 ; TYRSYN ; COMPLETE-ARO-YEAST-PWY ; PWY-5754 ; PWY-5886 ; PWY3O-4108 ; PWY-5079 ; ANAPHENOXI-PWY ; PHESYN ; ILEUSYN-PWY ; PWY-5078 ; PWY3O-4109 ; PWY-5076 ; LEUSYN-PWY ; PWY3O-4112 ; PWY-5057 ; VALSYN-PWY ; BRANCHED-CHAIN-AA-SYN-PWY ; PWY-5690 ; PWY-6536 ; PWY-5081 ; LYSINE-AMINOAD-PWY ; ARGSYNBSUB-PWY ; SERSYN-PWY ; SER-GLYSYN-PWY ; ALANINE-SYN2-PWY ; ALANINE-DEG3-PWY ; MALATE-ASPARTATE-SHUTTLE-PWY ; ASPBIO-PWY",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"191",147.0291,"CPD-1789","M+H[1+]",146.0291,"C06316","CPD-1789","empty",0.000110986961232895,-7.69300015242089,"empty","PWY3O-6",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"192",147.0291,"L-ERYTHRO-4-HYDROXY-GLUTAMATE","M-NH3+H[1+]",163.0291,"C05947","L-ERYTHRO-4-HYDROXY-GLUTAMATE","L ERYTHRO 4 HYDROXY GLUTAMATE",0.000110986961232895,-7.69300015242089,"map00330;map01100","empty",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"193",147.0291,"CIS-ACONITATE","M-CO+H[1+]",174.0291,"C00417","CIS-ACONITATE","empty",0.000110986961232895,-7.69300015242089,"map00020;map00630;map00660;map00720;map01060;map01061;map01062;map01063;map01064;map01065;map01066;map01070;map01100;map01110;map01120;map01130;map01210","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-5690 ; GLYOXYLATE-BYPASS",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"194",147.0291,"CIT","M-HCOOH+H[1+]",192.0291,"C00158","CIT","empty",0.000110986961232895,-7.69300015242089,"map00020;map00250;map00630;map00720;map00997;map01060;map01061;map01062;map01063;map01064;map01065;map01066;map01070;map01100;map01110;map01120;map01130;map01200;map01210;map01230;map02020;map04742;map04922;map05230","PWY-5690 ; GLYOXYLATE-BYPASS",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"195",147.0291,"CPD-13907","M-HCOOH+H[1+]",192.0291,"NULL","CPD-13907","empty",0.000110986961232895,-7.69300015242089,"empty","empty",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"196",147.0291,"CPD-13910","M-CO2+H[1+]",190.0291,"NULL","CPD-13910","empty",0.000110986961232895,-7.69300015242089,"empty","empty",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"197",147.0291,"CPD-13913","M-HCOOH+H[1+]",192.0291,"NULL","CPD-13913","empty",0.000110986961232895,-7.69300015242089,"empty","empty",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"198",147.0291,"CPD-13914","M-CO2+H[1+]",190.0291,"NULL","CPD-13914","empty",0.000110986961232895,-7.69300015242089,"empty","empty",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"199",147.0291,"CPD-225","M-CO+H[1+]",174.0291,"C02341","CPD-225","empty",0.000110986961232895,-7.69300015242089,"map00660;map01100","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"200",147.0291,"CPD-334","M-HCOOH+H[1+]",192.0291,"NULL","CPD-334","empty",0.000110986961232895,-7.69300015242089,"empty","empty",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"201",147.0291,"L-DEHYDRO-ASCORBATE","M-CO+H[1+]",174.0291,"C05422","L-DEHYDRO-ASCORBATE","empty",0.000110986961232895,-7.69300015242089,"map00053;map00480;map01100","empty",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"202",147.0291,"OXALO-SUCCINATE","M-CO2+H[1+]",190.0291,"C05379","OXALO-SUCCINATE","empty",0.000110986961232895,-7.69300015242089,"map00020;map01100;map01110;map01120;map01130;map01210","PWY-7268 ; PWY-7245",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"203",147.0291,"THREO-DS-ISO-CITRATE","M-HCOOH+H[1+]",192.0291,"C00451","THREO-DS-ISO-CITRATE","empty",0.000110986961232895,-7.69300015242089,"empty","PWY-7269 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-5690 ; GLYOXYLATE-BYPASS ; PWY-7268 ; PWY-7245",2463.3606,3248.4765,3509.781,3348.1584,418.6034,2154.1011,1475.378,683.9116,2041.5119,2704.1853,1941.3955,936.6973
"204",489.1159,"CDP-CHOLINE","M[1+]",488.1159,"C00307","CDP-CHOLINE","empty",0.000119284288658157,-7.60386282875996,"map00564;map01100;map05231","PWY-7367 ; PWY-3561 ; PWY3O-450",76026.8951,12370.7286,16866.8539,18477.0493,2244.6476,9355.9966,4928.6336,30096.4535,57967.8685,45151.492,47675.3651,36523.4795
"205",142.0324,"P-NITROPHENOL","M(Cl37)+H[1+]",139.0324,"C00870","P-NITROPHENOL","empty",0.000129975186790628,-7.50904241946783,"map00627;map01120","empty",9984.0886,9174.0858,9414.6592,8397.4905,4124.1635,8802.6192,6828.5634,4420.8949,8720.3095,8905.3177,9994.2456,6712.7348
"206",170.0671,"C00242","M+H2O+H[1+]",151.0671,"C00242","GUANINE","empty",0.000133973856036995,-7.47785451145791,"map00230;map01100","PWY0-1296 ; PWY-6620 ; PWY3O-743 ; PWY3O-1",19376.8877,14515.31,15233.1366,16895.6289,5546.8831,8842.4203,8858.7263,9737.3781,16587.8397,15434.9098,15627.2844,11309.6188
"207",175.1081,"N-ALPHA-ACETYLORNITHINE","M+H[1+]",174.1081,"C00437","N-ALPHA-ACETYLORNITHINE","empty",0.000148546728409068,-7.35589747770653,"map00220;map01100;map01110;map01130;map01210;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-4041 ; ARGSYNBSUB-PWY",11066.028,11221.1905,11707.2862,11325.2196,5907.979,9589.855,8468.2511,5476.4995,8911.305,9427.919,10866.8116,7999.8026
"208",175.1081,"N-ACETYL-BETA-GLUCOSAMINYLAMINE","M-HCOOH+H[1+]",220.1081,"C01239","N-ACETYL-BETA-GLUCOSAMINYLAMINE","empty",0.000148546728409068,-7.35589747770653,"empty","empty",11066.028,11221.1905,11707.2862,11325.2196,5907.979,9589.855,8468.2511,5476.4995,8911.305,9427.919,10866.8116,7999.8026
"209",143.0046,"CPD-10660","M(S34)+H[1+]",140.0046,"NULL","CPD-10660","empty",0.000174041810924242,-7.20738570037535,"empty","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST",74906.1897,54493.2429,54392.4048,52179.5892,17619.352,38714.1312,38130.4358,35200.3268,63498.087,58236.3348,61581.8265,47553.0229
"210",148.1084,"L-CITRULLINE","M-CO+H[1+]",175.1084,"C00327","L-CITRULLINE","empty",0.000183409136193818,-7.14999659103763,"map00220;map00997;map01100;map01110;map01130;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-4984 ; ARGSYNBSUB-PWY",47185.3928,44725.3808,51091.0994,52596.6142,26666.6,43033.4639,31515.3544,42189.6592,46800.7746,46496.929,49005.3848,36574.8595
"211",151.0792,"1-KETO-2-METHYLVALERATE","M(Cl37)+H[1+]",148.0792,"C06007","1-KETO-2-METHYLVALERATE","empty",0.000185859701611955,7.13451335098232,"map00290;map01100;map01110;map01130;map01210;map01230","ILEUSYN-PWY ; BRANCHED-CHAIN-AA-SYN-PWY",0,13398.5118,8767.4539,3656.9782,9205.8929,5944.7702,8530.9264,0,0,0,0,0
"212",151.0792,"L-PANTOATE","M(Cl37)+H[1+]",148.0792,"C00522","L-PANTOATE","empty",0.000185859701611955,7.13451335098232,"map00770;map01100;map01110","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PANTO-PWY",0,13398.5118,8767.4539,3656.9782,9205.8929,5944.7702,8530.9264,0,0,0,0,0
"213",151.0792,"MEVALONATE","M(Cl37)+H[1+]",148.0792,"C00418","MEVALONATE","empty",0.000185859701611955,7.13451335098232,"map00900;map01060;map01062;map01070;map01100;map01110;map01130;map04216","PWY-922 ; ERGOSTEROL-SYN-PWY ; PWY-5910",0,13398.5118,8767.4539,3656.9782,9205.8929,5944.7702,8530.9264,0,0,0,0,0
"214",195.0365,"C00178","M+HCOONa[1+]",128.0365,"C00178","THYMINE","empty",0.000187257889450201,-7.12392421888272,"map00240;map01100","empty",8365.3527,6964.8047,8009.592,9343.1643,4336.959,6976.0056,5346.0647,5008.0114,7649.1813,7341.9185,8461.8342,5545.6578
"215",133.1054,"ILE","M(C13)+H[1+]",131.1054,"C00407","ILE","empty",0.000198210299713281,-7.06364579393802,"map00280;map00290;map00460;map00960;map00966;map00970;map01060;map01064;map01100;map01110;map01130;map01210;map01230;map02010;map04974;map04978;map05131;map05230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; ILEUSYN-PWY ; BRANCHED-CHAIN-AA-SYN-PWY ; PWY-5078 ; PWY3O-4109",278672.5414,285967.9671,303589.2934,278445.7335,166827.7661,204486.1888,230913.9472,145083.2708,221601.8294,234863.21,254996.1606,214983.9771
"216",133.1054,"LEU","M(C13)+H[1+]",131.1054,"C00123","LEU","empty",0.000198210299713281,-7.06364579393802,"map00280;map00290;map00966;map00970;map01060;map01065;map01100;map01110;map01210;map01230;map02010;map04150;map04974;map04978;map05131;map05230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; PWY-5076 ; LEUSYN-PWY ; BRANCHED-CHAIN-AA-SYN-PWY ; PWY3O-4112",278672.5414,285967.9671,303589.2934,278445.7335,166827.7661,204486.1888,230913.9472,145083.2708,221601.8294,234863.21,254996.1606,214983.9771
"217",207.018,"C00153","M+HCOOK[1+]",122.018,"C00153","NIACINAMIDE","empty",0.000213970307514898,-6.99585650005745,"map00760;map01100;map04212;map04977","PWY3O-96 ; PWY-6909 ; PWY-6689 ; PWY3O-4107",6309.3248,4396.0385,5467.5966,4550.707,2945.0224,3877.0824,4554.1945,3267.91,3699.766,5864.7112,6887.4644,4734.5386
"218",132.9986,"2-HYDROXY-3-KETO-5-METHYLTHIO-1-PHOSPHOP","M+H+Na[2+]",241.9972,"C15651","2-HYDROXY-3-KETO-5-METHYLTHIO-1-PHOSPHOP","empty",0.000228599076725667,-6.92893083044856,"map00270;map01100","PWY3O-64",112364.1601,126108.3123,130477.1978,117295.7718,75882.5439,113047.5067,86404.9585,86772.0246,126128.7462,110530.2075,108627.9995,76283.499
"219",132.9986,"CPD-8999","M+H+Na[2+]",241.9972,"C15650","CPD-8999","empty",0.000228599076725667,-6.92893083044856,"map00270;map01100","PWY3O-64",112364.1601,126108.3123,130477.1978,117295.7718,75882.5439,113047.5067,86404.9585,86772.0246,126128.7462,110530.2075,108627.9995,76283.499
"220",171.017,"ASN","M+K[1+]",132.017,"C00152","ASN","empty",0.000241086759683629,-6.87321875867017,"map00250;map00460;map00970;map01060;map01100;map01110;map01230;map04974;map04978;map05230","ASPARAGINE-BIOSYNTHESIS ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; ASPARAGINE-DEG1-PWY",5772.9253,1568.5652,1397.1965,3303.3544,1718.4263,1654.519,1141.6824,3362.6483,3340.4734,1292.1225,5331.6981,4113.4901
"221",228.0636,"4-P-PANTOTHENATE","M-C3H4O2+H[1+]",299.0636,"C03492","4-P-PANTOTHENATE","empty",0.00031443440115789,-6.63132559590086,"map00410;map00770;map01100","PANTO-PWY ; PWY-7851",4968.4425,6365.1219,5026.8729,4922.409,2364.4413,4738.4432,3715.4595,2067.91,3148.6885,3387.4214,3210.1549,3604.0456
"222",228.0636,"INDOLE_ACETALDEHYDE","M+HCOONa[1+]",161.0636,"C00637","INDOLE_ACETALDEHYDE","empty",0.00031443440115789,-6.63132559590086,"map00380;map01100","PWY-5081",4968.4425,6365.1219,5026.8729,4922.409,2364.4413,4738.4432,3715.4595,2067.91,3148.6885,3387.4214,3210.1549,3604.0456
"223",130.0654,"CPD-7682","M(S34)+H[1+]",127.0654,"C00450","CPD-7682","empty",0.000363237079009154,-6.49116301742538,"map00310;map00960;map01060;map01064;map01100;map01110","empty",12929.963,13476.4909,13999.785,13101.0835,7414.5302,9525.7619,10043.4327,7147.3016,9760.3674,10128.4833,9836.9399,8165.8024
"224",130.0654,"INDOLE_ACETATE_AUXIN","M-HCOOH+H[1+]",175.0654,"C00954","INDOLE_ACETATE_AUXIN","empty",0.000363237079009154,-6.49116301742538,"map00380;map01070;map01100;map04075","PWY-5026",12929.963,13476.4909,13999.785,13101.0835,7414.5302,9525.7619,10043.4327,7147.3016,9760.3674,10128.4833,9836.9399,8165.8024
"225",130.0654,"PHE","M-H4O2+H[1+]",165.0654,"C00079","PHE","empty",0.000363237079009154,-6.49116301742538,"map00360;map00400;map00460;map00940;map00960;map00966;map00970;map00998;map01060;map01061;map01063;map01064;map01070;map01100;map01110;map01130;map01210;map01230;map02010;map04974;map04978;map05230","PWY-5081 ; PWY-5082 ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; PHENYLALANINE-DEG1-PWY ; TRNA-CHARGING-PWY ; ANAPHENOXI-PWY ; PHESYN ; PWY-5079",12929.963,13476.4909,13999.785,13101.0835,7414.5302,9525.7619,10043.4327,7147.3016,9760.3674,10128.4833,9836.9399,8165.8024
"226",152.0571,"C00242","M+H[1+]",151.0571,"C00242","GUANINE","empty",0.000365835306633166,-6.48197660988545,"map00230;map01100","PWY0-1296 ; PWY-6620 ; PWY3O-743 ; PWY3O-1",35759.5252,33574.1096,39713.041,39630.7173,17073.4741,29631.8426,23242.5503,22989.8891,36635.3132,29604.9796,33185.7045,34635.331
"227",485.3597,"CPD-12936","M(S34)+H[1+]",482.3597,"empty","CPD-12936","empty",0.000385360725722667,-6.43055676464232,"empty","empty",1173.8507,1601.2788,1309.5505,2024.5751,1155.8688,1704.0382,745.4833,6991.3498,3615.6796,6279.3711,5277.1382,1087.9205
"228",485.3597,"CPD-12936","M(Cl37)+H[1+]",482.3597,"empty","CPD-12936","empty",0.000385360725722667,-6.43055676464232,"empty","empty",1173.8507,1601.2788,1309.5505,2024.5751,1155.8688,1704.0382,745.4833,6991.3498,3615.6796,6279.3711,5277.1382,1087.9205
"229",194.0331,"HIS","M+K[1+]",155.0331,"C00135","HIS","empty",0.00041349224187583,-6.36860164363461,"map00340;map00404;map00410;map00970;map01060;map01065;map01100;map01110;map01230;map02010;map04974;map05230","HISTSYN-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY",147919.9096,131054.1563,151498.7184,173028.5161,76646.636,127179.7921,99856.9063,91764.5242,142573.3446,138417.7942,159122.4917,109558.5956
"230",101.107,"LYS","M-HCOOH+H[1+]",146.107,"C00047","LYS","empty",0.00043381787627431,-6.31102314635447,"map00300;map00310;map00780;map00960;map00970;map00997;map01060;map01064;map01100;map01110;map01120;map01130;map01210;map01230;map02010;map04974","LYSINE-AMINOAD-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; LYSDEGII-PWY ; TRNA-CHARGING-PWY",252774.0529,276962.2676,261794.8461,269746.8591,141653.3148,282972.3338,197149.564,206713.7181,292993.1536,279586.3696,262624.3652,206325.0942
"231",147.0718,"CPD-397","M-H2O+H[1+]",164.0718,"C03172","CPD-397","empty",0.000438369890669766,-6.29631370422224,"empty","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367",1486.6458,1681.9964,2950.9202,2702.8131,488.6758,2042.0755,398.0459,1044.3187,871.0565,3761.0631,3966.2774,917.9559
"232",218.0665,"AMINO-OH-HYDROXYMETHYL-DIHYDROPTERIDINE","M+Na[1+]",196.0665,"C01300","AMINO-OH-HYDROXYMETHYL-DIHYDROPTERIDINE","empty",0.000438369890669766,6.29845695109443,"map00790;map01100","PWY-6147 ; PWY-6612 ; FOLSYN-PWY",11202.3866,28124.0731,24608.7711,17894.6026,13442.5335,17681.2451,19688.28,5817.6685,10007.047,8602.2807,9788.8855,6523.9494
"233",131.1182,"N-ALPHA-ACETYLORNITHINE","M-CO2+H[1+]",174.1182,"C00437","N-ALPHA-ACETYLORNITHINE","empty",0.000461731356491822,-6.24184468320354,"map00220;map01100;map01110;map01130;map01210;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-4041 ; ARGSYNBSUB-PWY",53541.1835,18173.6448,20344.6479,32294.8251,18018.2224,29533.348,20509.2899,19231.4122,40401.9396,39503.2603,49389.261,33447.6077
"234",199.624,"CPD-9001","M(C13)+2H[2+]",396.248,"empty","CPD-9001","empty",0.000469774027961612,-6.21968499483963,"empty","empty",4238.6356,3190.5999,3512.7068,5162.692,1297.2336,3290.6476,1771.503,1475.5173,3561.7686,3552.7525,3979.7025,2087.6521
"235",297.1088,"7-8-DIHYDROPTEROATE","M-H2O+H[1+]",314.1088,"C00921","7-8-DIHYDROPTEROATE","empty",0.000469774027961612,-6.21719185569373,"map00790;map01100","PWY-6614 ; PWY-6612 ; FOLSYN-PWY",6770.5887,1151.6192,1802.1772,3792.8592,552.2046,1138.0921,1158.568,1431.0274,9628.2323,14069.2605,11706.979,2741.6141
"236",167.0931,"1-KETO-2-METHYLVALERATE","M+H2O+H[1+]",148.0931,"C06007","1-KETO-2-METHYLVALERATE","empty",0.000478825785770904,-6.19627502745374,"map00290;map01100;map01110;map01130;map01210;map01230","ILEUSYN-PWY ; BRANCHED-CHAIN-AA-SYN-PWY",11888.1674,11616.3889,9261.9774,9626.6073,9091.7259,8835.2431,10227.9931,12052.1323,14757.3939,15460.6693,13855.0893,11073.1062
"237",167.0931,"L-PANTOATE","M+H2O+H[1+]",148.0931,"C00522","L-PANTOATE","empty",0.000478825785770904,-6.19627502745374,"map00770;map01100;map01110","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PANTO-PWY",11888.1674,11616.3889,9261.9774,9626.6073,9091.7259,8835.2431,10227.9931,12052.1323,14757.3939,15460.6693,13855.0893,11073.1062
"238",167.0931,"MEVALONATE","M+H2O+H[1+]",148.0931,"C00418","MEVALONATE","empty",0.000478825785770904,-6.19627502745374,"map00900;map01060;map01062;map01070;map01100;map01110;map01130;map04216","PWY-922 ; ERGOSTEROL-SYN-PWY ; PWY-5910",11888.1674,11616.3889,9261.9774,9626.6073,9091.7259,8835.2431,10227.9931,12052.1323,14757.3939,15460.6693,13855.0893,11073.1062
"239",119.0897,"VAL","M(C13)+H[1+]",117.0897,"C00183","VAL","empty",0.000504485999262082,-6.15020578231043,"map00280;map00290;map00311;map00460;map00770;map00966;map00970;map01060;map01063;map01100;map01110;map01130;map01210;map01230;map02010;map04974;map04978;map05230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; PWY-5057 ; VALSYN-PWY ; BRANCHED-CHAIN-AA-SYN-PWY",93534.5078,107002.2638,100506.7862,102472.314,65262.69,81228.9897,85405.3219,58435.1203,76404.3128,86436.4304,98221.5933,76999.0571
"240",251.0702,"L-GAMMA-GLUTAMYLCYSTEINE","M+H[1+]",250.0702,"C00669","L-GAMMA-GLUTAMYLCYSTEINE","empty",0.000553849258420173,-6.07257283339717,"map00480;map01100;map04216","PWYQT-4432 ; GLUTATHIONESYN-PWY ; PWY-4041 ; PWY3O-114",272560.0067,201135.0602,230812.8107,246635.3253,115279.2662,228113.8596,187632.9972,132912.136,244276.2168,278187.2142,290144.0231,200323.648
"241",263.088,"O-ACETYLCARNITINE","M+NaCl[1+]",205.588,"C02571","O-ACETYLCARNITINE","empty",0.000575215426116006,-6.03593247395561,"map04931","PWY3O-4",9072.3048,8018.5143,9373.8868,8145.8315,3467.1123,8187.6233,4707.6521,4075.0024,7483.8644,7743.4362,8539.5538,5994.2447
"242",263.088,"C00299","M+H2O+H[1+]",244.088,"C00299","URIDINE","empty",0.000575215426116006,-6.03593247395561,"map00240;map01100;map02010","PWY-7185 ; PWY-7193 ; PWY0-163 ; PWY-6556 ; PWY-7196",9072.3048,8018.5143,9373.8868,8145.8315,3467.1123,8187.6233,4707.6521,4075.0024,7483.8644,7743.4362,8539.5538,5994.2447
"243",190.0715,"ACETYL-GLU","M+H[1+]",189.0715,"C00624","ACETYL-GLU","empty",0.000585284193715722,-6.01961609999835,"map00220;map01100;map01110;map01130;map01210;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; ARGSYNBSUB-PWY",7334.8828,8563.7875,8363.9803,8332.5841,4400.1997,6301.1037,6963.9634,3572.7896,5391.2025,6303.4453,6710.8712,4467.7536
"244",190.0715,"C00579","M-H2O+H[1+]",207.0715,"C00579","empty","empty",0.000585284193715722,-6.01961609999835,"empty","empty",7334.8828,8563.7875,8363.9803,8332.5841,4400.1997,6301.1037,6963.9634,3572.7896,5391.2025,6303.4453,6710.8712,4467.7536
"245",138.0552,"ANTHRANILATE","M+H[1+]",137.0552,"C00108","ANTHRANILATE","empty",0.000651371090626033,-5.91629127169696,"map00380;map00400;map00405;map00621;map00627;map00998;map01058;map01060;map01061;map01063;map01070;map01100;map01110;map01120;map01130;map01220;map01230;map07110","TRPSYN-PWY ; COMPLETE-ARO-YEAST-PWY",4969.7562,6458.4787,6360.4694,6634.051,2858.5161,5991.3633,3774.5091,2596.0337,4321.0837,4651.57,4717.9261,4024.2482
"246",138.0552,"P-AMINO-BENZOATE","M+H[1+]",137.0552,"C00568","P-AMINO-BENZOATE","empty",0.000651371090626033,-5.91629127169696,"map00627;map00790;map01061;map01100;map01120","PWY-6543 ; PWY3O-1874 ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-7230 ; PWY-7235 ; PWY-6614 ; PWY-6612 ; FOLSYN-PWY",4969.7562,6458.4787,6360.4694,6634.051,2858.5161,5991.3633,3774.5091,2596.0337,4321.0837,4651.57,4717.9261,4024.2482
"247",138.0552,"CPD-375","M-CO+H[1+]",165.0552,"C00971","CPD-375","empty",0.000651371090626033,-5.91629127169696,"map00750;map01120","empty",4969.7562,6458.4787,6360.4694,6634.051,2858.5161,5991.3633,3774.5091,2596.0337,4321.0837,4651.57,4717.9261,4024.2482
"248",138.0552,"CPD-469","M-H4O2+H[1+]",173.0552,"C01250","CPD-469","empty",0.000651371090626033,-5.91629127169696,"map00220;map00330;map01100;map01110;map01130;map01210;map01230","ARGSYNBSUB-PWY",4969.7562,6458.4787,6360.4694,6634.051,2858.5161,5991.3633,3774.5091,2596.0337,4321.0837,4651.57,4717.9261,4024.2482
"249",132.0199,"AMINO-ACETONE","M+NaCl[1+]",74.5199,"C01888","AMINO-ACETONE","AMINO ACETONE",0.000657725331641714,-5.89773792170105,"map00260;map01100","empty",3539.1516,3292.3249,3284.5881,1307.1406,1282.6165,2117.3105,3484.2248,570.8934,1550.9097,2603.5668,2731.4974,2398.1072
"250",132.0199,"CPD-6082","M+NaCl[1+]",74.5199,"C02229","CPD-6082","empty",0.000657725331641714,-5.89773792170105,"empty","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-5760",3539.1516,3292.3249,3284.5881,1307.1406,1282.6165,2117.3105,3484.2248,570.8934,1550.9097,2603.5668,2731.4974,2398.1072
"251",148.1164,"LYS","M(C13)+H[1+]",146.1164,"C00047","LYS","empty",0.000657725331641714,-5.89949617724159,"map00300;map00310;map00780;map00960;map00970;map00997;map01060;map01064;map01100;map01110;map01120;map01130;map01210;map01230;map02010;map04974","LYSINE-AMINOAD-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; LYSDEGII-PWY ; TRNA-CHARGING-PWY",330979.2773,362060.7141,362481.8096,354430.2779,186169.3069,372008.4415,254256.1496,259670.5949,383888.3085,355655.7257,341043.6765,278639.9453
