Sample,wt_H1,wt_L4,wt_L5,wt_L6,wt_H2,wt_H3,wt_H4,wt_H5,wt_H6,wt_L1,wt_L2,wt_L3
Label,wt_H,wt_L,wt_L,wt_L,wt_H,wt_H,wt_H,wt_H,wt_H,wt_L,wt_L,wt_L
727.6935,28134.17588,22530.65562,13344.71748,17087.78044,25788.09559,22222.82938,20270.83271,16904.98843,14203.24584,20740.74685,8487.10153,15132.35786
275.1913,0,0,0,0,0,0,0,0,0,0,0,0
227.1395,4534.802851,0,0,183.7038578,701.0393901,0,9796.062641,892.7249803,6746.859044,0,130.1614595,0
189.0526,7066.2241,16397.07633,16524.03213,13108.00317,8036.203525,7780.052674,4557.859887,6124.829352,6057.80435,16105.04015,7835.323703,11550.33402
206.0832,13354.51622,17447.05193,13436.36227,8293.535052,14613.02652,7645.315017,10958.51408,13209.32418,16216.33311,5644.55794,30022.23803,14785.84279
943.4849,10200.6272,1953.144659,3500.518612,3454.966558,7915.141171,7492.571999,4478.031661,5722.023871,2315.876411,2197.376177,2019.162673,0
952.65,6983.938372,10783.03882,8034.542407,13679.50946,15940.92237,9031.18299,9582.395851,5418.919756,11077.30805,11063.91644,6174.573796,0
165.0485,0,967.1624011,0,0,344.0479157,0,0,100.2724041,1021.109391,0,239.1056162,54.64234006
194.0817,1103.544674,0,4.758468434,165.0482664,675.2131484,0,212.2442326,146.1898372,469.9499047,0,0,0
474.2711,0,0,0,0,302.5195565,0,306.7178144,0,0,0,330.8614915,0
284.0569,3750.965302,0,0,0,1287.943173,929.2893658,799.0567351,1132.83429,2119.921496,0,0,0
360.2137,6558.105619,5719.73943,5688.609767,4364.938834,7288.971302,8555.840877,1942.570662,4763.173268,3715.955284,6676.90394,2612.064066,6046.837842
195.0592,1677.996306,8279.976409,2001.615936,1185.820566,2535.784673,1409.122338,277.8113801,3939.241754,1813.865907,125.7188039,8810.071988,1586.251748
392.2345,6026.822172,3783.258375,1448.807339,2963.032545,3932.668568,3113.710869,3970.806252,3321.115877,2764.941669,5145.663937,2202.625018,3106.76865
416.2288,696.8733901,970.2603638,1286.287879,0,1000.396307,434.9427711,535.9810419,531.4024756,0,302.3414685,1513.623483,753.776075
990.4785,10915.20128,5447.813017,0,6101.839854,6824.407763,5433.802794,5770.39634,5753.314828,1466.035321,5704.536279,1431.068453,4131.944613
343.1007,0,0,0,0,0,0,0,215.5245419,0,0,0,178.5744466
208.0973,609.5433637,402.550762,807.3957222,309.9036388,757.4343785,361.4505386,323.4008786,581.4558783,533.4591247,630.7829585,111.3992414,464.2609734
289.1553,355.5260155,0,0,0,0,0,0,0,262.6820482,0,0,0
228.1782,218.6094203,911.7282524,468.5444754,630.3843255,88.40409871,0,361.4417994,217.7015637,0,283.7404223,2663.679889,228.1621188
432.2505,367.515372,487.8612684,301.2325779,0,573.0597798,275.0736323,0,0,0,0,1143.533836,313.2456742
1024.4716,14862.70165,9582.164499,3721.950561,9283.99749,8028.335554,7161.77048,4409.18151,7660.433291,8225.585142,2274.923692,3466.791182,7133.919688
251.0233,3242.480754,8548.21591,9081.572192,7028.562746,4305.215168,4729.821301,2282.229112,2953.282593,2794.670773,8433.863546,4100.723807,6481.026661
745.5133,1053.329146,0,0,0,0,2417.591421,0,0,0,837.2934903,0,914.9043177
296.1399,2615.479033,0,0,3566.937598,0,0,3114.230062,0,4721.98271,0,918.7942899,0
86.0534,769.4567806,401.1186427,0,0,759.9425735,467.1122883,56.53817835,382.8614393,520.7447699,204.63356,271.0798023,430.8570978
382.0211,8551.535399,7107.822914,8638.864361,6105.370696,10501.53741,9565.169501,3155.809079,9631.10999,5148.410496,7701.14388,2209.601382,7355.535184
86.0954,20.08250023,153.8615808,0,138.158737,82.78516425,0,44.99803709,0,17.1981561,0,107.0731639,132.6963933
156.0363,6891.393166,0,0,0,6579.798059,5711.929126,5896.773877,3597.705022,4706.582304,0,0,0
238.9704,33763.32656,37974.04043,43396.58604,45231.37887,25550.81652,35514.23562,27102.77492,36099.66013,29436.80438,34023.24596,44066.7492,37435.96285
113,24774.11819,32446.22084,30956.36213,17772.80868,32245.03683,48640.79316,9097.411786,26551.92776,19161.90955,30986.60694,19335.12636,31067.84822
403.9248,1578.92126,8911.441698,8391.216342,9094.821201,2429.380622,1283.836067,709.6273638,1992.874215,1705.23605,9105.62879,8955.187799,7915.725968
282.1116,0,0,0,0,194.8760501,807.7843027,601.0545859,467.372323,1048.503208,0,0,0
187.0717,754.8508905,1044.940031,902.2715726,388.2672127,1180.441121,1126.123235,496.774089,845.8301233,605.995947,549.1601962,572.7162467,812.7180928
182.0485,0,0,0,0,0,0,0,0,0,0,0,0
229.1552,7380.907273,5278.893696,5806.882385,4848.936485,7206.921179,6749.018892,3476.190132,4797.915248,5643.410073,6358.147125,3173.844718,5744.902107
205.0687,1310.338484,1272.175088,1387.763485,1581.771375,1557.601932,1980.916257,2676.754783,1585.342012,1777.632134,1892.818635,1392.389671,1580.11868
177.059,808.5771949,0,0,0,504.3061802,478.7634344,946.7971298,466.9434177,753.4891397,0,0,0
208.082,0,0,112.7578434,0,0,0,105.6532115,120.1456612,390.8827559,0,504.7442287,639.9279986
152.5847,1698.927284,2068.562891,2396.18763,1506.116897,2015.192595,2063.797792,970.7358272,2120.718909,1305.666058,2567.901874,962.0387722,2289.913241
173.0429,1828.167653,1567.684094,2686.501238,812.4468624,1322.271085,2869.657279,1353.073952,844.6322663,1740.321348,956.1216387,2089.227685,2935.443759
411.0863,8932.683949,0,0,0,4430.693041,1811.038079,3955.981349,1027.586035,2793.89705,0,0,0
647.0714,7936.383076,0,0,0,11528.54251,11488.39763,6198.692939,7825.44909,7171.729095,0,0,0
322.9552,8797.866091,0,0,0,5543.000268,8832.835287,6579.759349,8346.53809,7110.670872,0,0,0
241.1035,4393.947361,0,0,0,2090.953725,3482.734919,0,2922.609605,2927.040465,0,0,0
332.9579,12586.37503,4.371009126,0,0,10504.69137,12284.6915,7426.565983,11280.29079,10622.59745,0,0,0
321.0542,8252.742283,0,0,0,8922.029569,12032.67329,6626.30881,10980.55446,8279.831739,0,149.2016638,0
270.1011,4186.439884,2618.931505,2685.961293,1190.995213,2807.664706,4461.167774,2454.818778,4136.548516,2583.655006,2160.950564,1211.345014,1871.118925
262.1038,5780.360543,5696.751109,6652.754466,3870.152117,7846.107593,7130.382134,2158.818022,5036.22518,4586.514701,6541.929735,2611.484959,7218.471421
190.0713,1453.973457,549.0955031,687.0166993,605.2147804,1356.987253,1584.597759,707.2404166,725.3524385,996.422987,668.2980694,843.4647287,611.2193028
81.0336,3372.221268,127.7345279,157.6666531,243.8237995,2642.75262,3321.226329,1392.393586,2013.126843,1975.325514,248.4116585,261.0049499,167.4781065
439.1931,37575.58314,0,0,0,20618.12675,9356.677392,11100.94491,4081.083293,11919.78229,0,0,0
330.0596,3741.188129,0,0,0,4869.340689,2038.248991,2404.02446,2979.980948,2980.376147,0,0,0
266.1125,8517.812177,1312.791548,1656.776087,93.6929383,8293.564453,2640.691583,5487.100037,2872.748223,3452.363259,361.4407338,336.2094946,732.1592833
202.0601,3313.514996,0,0,0,2633.413821,2763.560341,3345.422131,1345.269489,2795.624671,0,0,0
309.818,12500.62164,0,0,0,6580.082515,4854.996125,5390.95322,7213.92925,14346.43257,0,0,0
98.9829,73.77804525,203.2804727,0,33.54648027,303.4124371,78.24842594,0,27.88595029,91.18549916,813.7160269,0,269.8417689
186.9589,9208.218071,12656.4468,12197.96402,11611.05087,8381.831558,9785.484636,8394.854921,9926.365642,9131.532704,8873.842578,11156.23195,10154.19441
200.0921,4663.42835,0,0,0,3230.218941,1746.133274,2480.108673,1113.457636,2084.85315,0,0,0
236.9751,808.7934036,1369.657868,1697.321349,1758.722348,371.4148765,721.8136538,313.8379047,661.281032,297.8222957,1742.872929,2091.66596,1259.975126
127.0617,0,0,0,0,0,0,0,0,0,0,99.78118193,51.49998916
200.9381,2666.105216,4684.032524,4544.502459,5141.235305,2481.007941,3214.248032,3095.191026,3493.76,2359.782905,4420.93516,5690.279295,4039.960486
207.0866,0,465.5738238,491.742465,367.7059389,343.5327309,389.4322779,0,225.0519209,471.207206,356.5703253,183.9687819,478.6937384
281.8624,3882.978667,0,0,0,2933.058109,2190.239322,2503.273339,2367.331138,4352.262636,0,0,0
202.9312,8762.960207,11988.5305,12355.97409,13265.06709,8043.724039,10663.48165,7345.716592,10016.95824,8287.006832,10165.73757,12902.15487,11010.4175
228.087,10249.01364,0,0,0,9309.36949,4176.864392,6019.709552,5008.561016,7720.834893,0,0,0
193.0904,9118.681609,325.3172075,147.6584915,0,10622.92235,9349.383559,3317.140522,6996.634019,6672.144915,125.5328975,158.6119859,279.6819234
129.0661,869.0504656,872.3419599,810.0491351,2099.153197,773.5586396,358.5893197,559.8343437,677.8433422,1062.99459,603.3257348,1111.49828,832.2289483
132.077,0,410.3312372,415.9002986,7201.237395,0,268.275072,613.3160929,264.6473612,193.1931145,275.0164703,488.3175358,331.0029486
354.1091,0,0,105.8768565,0,0,0,0,0,0,73.14748534,0,89.74793731
292.374,5114.100655,0,0,0,3524.960078,1051.297225,1581.163702,1515.486616,5323.761566,0,0,0
232.9212,3287.054594,5597.627404,6145.99721,4917.25657,3991.968793,3807.464068,787.9367124,2897.762063,2265.844731,5719.544616,4032.871198,4821.746304
453.1834,3203.930283,0,0,0,1505.046353,740.8490626,0,0,0,0,0,0
244.9417,4761.95609,2918.932592,2655.16015,2318.610524,4275.289447,7376.761092,6261.661305,4658.412769,3963.534846,3577.856641,3644.841181,2953.694837
100.9886,2258.495056,2979.719519,2934.775954,913.5132784,2836.425553,2697.954897,161.2935466,990.1565349,1104.457063,4091.672261,770.5802906,3055.504577
310.4101,11946.0376,0,0,0,8986.356403,2822.55861,4154.119272,4545.420823,10706.15164,0,0,0
192.9761,0,347.9361196,530.6023581,330.88086,0,0,214.7515976,0,0,150.0011371,481.1332407,339.5611261
222.9595,1306.962436,3054.711689,2972.031469,3301.48929,908.9197233,1289.671034,1073.389113,1643.569656,638.3685694,2358.023334,4057.456387,2560.179208
446.1877,890.513126,0,0,0,1799.158011,1292.051899,0,0,2210.303691,0,0,0
127.0504,0,420.2773937,287.3544882,396.8855672,0,204.5718567,0,285.6508751,133.6871344,246.1625271,199.6501887,318.442295
305.1349,3339.826879,518.934797,0,0,10754.17635,10450.46538,3407.010079,9173.813389,2690.573234,1006.652607,178.249337,711.4050535
211.0948,29309.90121,0,38.42706255,39.97588189,14975.68824,4589.613148,13394.65378,3941.150984,11431.509,0,0,0
99.0379,630.1247221,391.7062902,241.6161589,0,803.1316194,1114.247593,0,51.49010475,259.620091,749.2052452,38.72062068,451.6468474
280.9959,33340.05228,0,0,954.4285477,33946.88163,32448.79642,52492.52489,33797.08316,37731.18244,0,173.914095,0
298.0625,28591.55274,431.499953,212.177117,0,23243.77229,20232.73937,27873.85735,15800.24148,31727.53723,393.3036378,149.5351695,0
380.1081,49689.69626,0,0,0,43207.89861,34420.61115,43602.79027,15053.94039,51370.29903,0,0,0
148.1799,26312.6577,18986.69463,10795.69811,8875.785847,25951.99899,14065.92966,6963.628836,10005.67519,16527.61556,28103.37518,19696.01574,13474.1692
638.1029,50339.70095,98598.89822,96726.08587,17666.51152,76687.67876,92303.82826,5413.123139,63772.84126,46680.90762,79244.67407,23912.30333,61042.66176
497.0495,172018.0009,0,0,0,136815.0627,151738.8565,75525.26489,86942.665,118538.1235,0,0,0
405.0514,167030.8709,314.298417,354.597116,913.4596231,146248.578,138448.1618,161733.5851,118863.2652,164269.6247,460.3195283,1129.323093,899.9764487
570.1443,413337.0549,0,0,0,600988.3209,567521.915,128033.7449,385305.4971,209173.6252,0,0,0
97.0286,59192.25747,10038.8946,10715.48002,11792.44747,51530.44845,51155.26451,30357.75818,33769.91958,39671.19091,12163.04215,9168.1528,11303.25181
200.0445,102002.8931,2800.370095,3282.988085,6533.893286,88811.11536,79386.31859,127191.6737,91194.31336,121248.4629,3236.195002,3495.891293,4031.225559
290.0763,172759.8262,0,0,0,180173.7356,114161.0563,169134.1549,88910.01387,189927.412,0,0,0
166.0536,11318.72687,5937.868175,8678.286897,6144.177495,9375.345189,9368.003256,9621.936359,7893.403743,12489.59398,6433.891461,4494.214198,9091.95572
426.213,17285.33441,21506.24297,19918.64011,10239.73463,12099.38753,16438.70981,25163.73546,12809.12443,20080.84138,17688.72125,15762.49286,25679.89341
85.0286,100385.1625,21684.7139,22275.46536,22002.43866,86452.56852,90742.36742,53548.31467,61301.23589,72242.44049,21519.1736,17137.56865,20967.20843
277.3895,0,0,0,0,0,2243.680631,0,0,0,0,0,0
242.0143,3022.636479,8609.852628,5588.88933,8577.02071,5390.058227,4233.348001,4493.286027,5172.164624,5480.498098,7879.46452,9678.265213,9683.89907
74.0256,0,0,0,0,0,0,0,0,0,0,0,0
84.0028,2361.252682,4356.968416,2852.381561,270.4030528,2548.576373,2046.229101,1167.222689,3675.760238,3400.132215,1478.175532,2086.098619,2690.69834
84.086,3587.825676,3128.151004,3865.34231,641.2927319,3178.217406,3590.578736,1755.662631,2130.182784,2017.498943,1239.063243,970.1828362,2594.639283
130.1304,7161.872285,9246.384476,8720.73665,508.5797308,5126.212714,7495.651199,3680.610981,5905.882202,5020.898935,3198.485115,1808.064058,5195.114711
120.1367,13451.17383,9933.89235,10231.91611,1358.130745,11442.74104,14361.80384,4872.085324,8544.140911,7759.244175,4913.639541,4283.080967,7328.514674
84.0434,248.4882741,0,165.81208,197.3529339,0,256.8613582,374.985369,337.6599585,0,83.07775693,174.4222304,21.33003661
121.0718,0,1225.147977,292.7413008,2779.561941,0,0,653.5818343,1254.544481,936.7390973,2228.060215,987.0838427,1934.103787
147.8623,1867.970886,1072.581619,3327.571202,2208.240696,4707.533983,5005.701118,1734.6501,2663.453392,6368.940004,7404.761821,2776.045282,5800.096089
119.9944,11761.29755,11807.97127,9173.691612,181.2515312,9798.47478,10862.22318,4042.925032,11221.19735,10225.02339,5216.576217,6032.369895,8680.86266
258.1106,351499.37,251388.9704,261906.9197,154784.667,370877.8104,374646.3616,218069.6345,276244.64,281792.1714,275527.4343,151202.9365,267208.4671
273.5711,5425.135137,0,0,0,9284.137177,5209.581038,20132.51066,9180.017728,20874.59497,0,0,0
294.0037,27244.46592,0,0,0,21015.18821,21508.04429,27141.24901,18357.23024,29045.63316,0,0,0
188.0921,11896.74811,0,0,0,14810.49825,7042.875668,7078.00318,7333.609048,6844.550893,0,81.03629388,0
176.0557,31694.72096,4265.691274,5451.145407,9415.747373,29136.24966,17444.81583,27114.25558,28590.53667,25724.75647,6889.731265,6372.023848,4638.27532
283.0194,83895.05778,4036.326422,5962.8517,4288.058437,97639.95467,115493.7663,40823.35208,97211.25811,58926.27099,4855.998383,2848.622868,5989.802033
617.0621,7410.664608,0,0,0,8176.653889,7928.312782,14205.30369,16177.32248,13019.95785,0,0,0
385.0926,9725.642779,0,0,0,7689.565095,4889.457902,8115.200919,1890.960825,16216.90532,0,0,0
74.0714,0,0,0,111.1308399,0,0,0,0,0,0,0,0
254.1123,2929.500205,0,0,0,6057.760911,2226.968527,2641.580691,3071.596826,1320.506544,0,0,0
314.1087,15457.53343,0,0,0,13803.23345,16019.68379,3929.294224,6015.197348,6422.25546,0,0,0
103.0629,0,314.6299939,0,0,534.6798605,93.93815283,361.8832915,1183.167909,0,0,0,206.7335698
114.0664,0,394.4122188,257.6859983,3237.741979,0,109.9028992,762.6997351,375.1355649,0,0,183.5347512,364.7896084
253.1115,43961.65862,510.4528799,1684.7945,1161.667215,41883.78829,26004.49424,32845.43326,30352.41893,25180.99545,1316.003033,926.6677051,640.4881041
345.0788,1809.507813,803.4989578,2864.054394,655.8877688,0,2270.286441,0,0,0,908.8464391,3037.382031,2273.080573
485.0182,6069.898848,0,0,0,7880.624959,10359.49989,3987.955403,4676.948254,6460.60041,614.4169941,0,0
289.0573,1983.199631,0,0,0,1635.293176,876.0487819,2975.543075,0,2656.410723,0,0,0
388.0943,9880.564944,0,0,0,4580.4791,5018.918554,8471.251269,822.763691,6221.724593,0,0,0
470.0088,17331.06323,0,0,0,14567.97818,18628.77745,8109.292904,17842.44078,14590.2464,0,0,0
393.0815,16504.61103,21402.47914,15849.89916,7742.640878,17929.98449,23204.05485,1725.376887,16600.91575,9368.881486,15327.98344,6695.368462,16110.73329
299.9476,1165.508856,9112.530271,11797.69792,7994.889365,471.4639517,873.3011261,1632.552554,1363.274997,1050.548689,9754.591396,10752.95698,10723.43241
542.1493,34991.93924,0,0,0,42978.07845,32740.7779,2211.261673,16365.35405,2176.872573,0,0,0
652.2309,0,0,0,0,0,0,2356.561216,0,0,0,1253.528635,0
883.1238,18775.85162,51164.82778,52881.67335,5122.525448,46211.95386,57956.28171,0,21560.36594,20097.9139,34101.18009,0,18499.69738
270.1187,18914.14768,0,0,0,21561.59627,21397.35872,9130.553927,8495.165693,10955.07511,0,0,0
403.0561,25758.72833,0,0,0,21611.22857,17675.40659,16447.20863,14836.94567,26571.97174,0,0,0
168.0494,257.3545795,0,234.49779,274.5859132,0,0,0,689.209552,446.4852672,385.8383824,0.802915114,634.5164196
387.0408,21514.89118,330.6597807,410.3762433,964.4388483,18501.39549,17859.67918,17133.98441,18349.39019,20620.48366,905.4995331,735.7655718,789.7491078
173.0213,21984.87788,166.6135718,105.0967706,0,21692.9584,26892.0271,4450.305736,15228.02814,11953.99947,301.008634,0,100.8660544
120.0637,519.6922272,218.4580751,163.6071267,0,0,394.5118797,1036.947049,948.0712755,0,92.89762002,374.1563694,0
229.9185,167.4808615,509.0172878,882.6221227,741.2886146,165.631612,828.0508645,310.0690453,231.1497145,101.2824777,685.1874834,508.7012331,609.6309713
153.5598,174.9948207,565.6204464,565.3453213,490.13932,345.6483396,399.9474355,167.1259509,217.482676,283.0877429,425.5253358,293.205123,418.4020961
205.0904,523.5207718,0,237.1103045,0,847.4994935,1040.256374,0,526.7965858,369.1606175,0,0,172.0705959
217.0824,0,121.5710395,0,7797.466367,0,143.6150289,0,120.7887616,369.7116767,0,86.05752868,0
195.0562,468.3166453,211.0232331,163.2125281,0,851.4518373,445.5413942,262.3581936,716.5373734,466.2038629,212.8539232,101.3156503,293.74078
195.6158,6473.397865,0,0,0,4547.298286,1502.035848,2562.212884,2731.965619,2604.72753,0,0,0
231.0981,4241.117272,3032.263957,3020.872624,3499.924316,4245.450813,4822.718613,1997.488061,4245.068453,2989.708142,3861.881177,2157.503309,3237.111616
210.9487,26668.54847,32040.2065,31782.99958,20059.11088,27357.02926,25251.97973,5363.518128,15577.74266,15138.10154,46561.65918,15023.87572,35908.3667
234.1535,14917.04869,0,130.2096294,479.6882935,15184.46439,3057.44624,6513.527556,15438.60998,13117.14034,408.4436826,288.1158984,236.4827498
145.1087,333.5164533,435.2494768,431.7365852,390.2239022,292.847551,460.119943,274.5300402,389.4844503,351.9390122,262.1796452,477.8085225,468.8790112
311.0492,0,0,0,0,0,0,0,0,0,0,0,0
146.0815,13520.99916,6266.371099,5975.380966,5319.390818,15278.46206,15821.14991,8445.082487,12881.90108,12667.24684,6379.696107,5343.268941,5340.88618
424.9912,0,0,0,0,0,0,0,0,0,0,0,0
218.9487,7303.72635,10299.81639,10532.36692,9964.205093,5363.078005,7834.676903,6712.923452,8950.438285,7912.141436,7864.025948,9763.873312,8898.690237
115.988,2200.675114,1257.51695,551.4886875,295.8753426,1340.187539,1348.782972,1639.961497,136.1392381,1871.594034,199.974326,827.7306155,741.8715836
252.9096,11219.5493,16254.97435,16532.00104,7211.233105,11899.33122,10861.14177,627.6340966,5638.383015,5316.914669,17785.55797,5483.304679,16260.60733
233.1501,135473.5958,1331.136807,1152.739237,5241.356802,140791.0465,35298.77414,57827.25163,139425.9224,121925.2759,6078.173367,3548.043317,3739.954255
